file,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,flag_bias,flag_gain,flag_comp,flag_df,flag_viol_rate,flag_step_score,flag_res_slope,flag_ripple_var,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_nonswitch_step_max,flag_nonswitch_step_ratio
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_030.csv,0.9970841905806496,0.0787945366511051,-0.005390376191026891,0.0,0.1038,0.0,2.518177368143369e-11,0.09207187923754569,0.8978219344527784,0.5,1.2904140588325892,0.4222222222222222,0.21999999978,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_031.csv,0.9614917029821538,0.0764253640149777,-0.0058653328216612954,0.0,0.1081,0.0,2.3536604669921278e-11,0.18264387049168304,0.5994469932218773,0.5,1.2452990731056122,0.35555555555555557,0.21999999977999998,0.41999999958000006,0.35999999963999996,0.07115531739816558,0.020198928809801845,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126153,0.01782708491183188,0.045906656431819945,0.010099464404900923,0.05355776583712327,0.03825554702651662,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_032.csv,0.9769796381032141,0.05628886043077711,-0.006042785171967269,0.0,0.1038,0.0,2.2964230054256712e-11,0.11405819627052773,0.5992235135402031,1.0,1.3588536079369204,0.4,0.21999999978,0.41999999958,0.35999999963999996,0.07115531739816561,0.020198928809801855,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126158,0.017827084911831884,0.04590665643181996,0.010099464404900928,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_033.csv,0.9345019803082781,0.0546923555166584,-0.0065854459478933425,0.0,0.1038,0.0,1.736483763550966e-11,0.07435090457809924,1.2065164568865974,0.5,1.4457487290995072,0.4,0.21999999977999996,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126151,0.017827084911831877,0.04590665643181995,0.010099464404900923,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_034.csv,0.9251393357876726,0.08164569354665407,-0.006583123519280365,0.0,0.1042,0.0,1.8043810480115136e-11,0.14769858552559248,0.5982014072175126,1.0,1.5765521425073001,0.4,0.21999999977999996,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.017827084911831884,0.04590665643181996,0.010099464404900923,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_035.csv,0.9952618519567318,0.026959913533157617,-0.00548352400846952,0.0,0.1038,0.0,2.212889786399704e-11,0.09413521128819634,0.8800700104990177,1.0,1.2616280843324135,0.3333333333333333,0.21999999977999996,0.4199999995799999,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651664,0.09181331286363993,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_036.csv,0.9706378172712966,0.012310528518734345,-0.006107126293025622,0.0,0.1038,0.0,2.026296753850385e-11,0.06299806673526934,1.0392250219410053,1.0,1.3027034861623845,0.37777777777777777,0.21999999977999987,0.41999999957999984,0.35999999963999985,0.07115531739816558,0.020198928809801838,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.01262433050612615,0.017827084911831884,0.04590665643181996,0.010099464404900919,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_037.csv,1.001097377989528,0.0886804065154963,-0.005281938325411517,0.0,0.1041,0.0,2.671321570363536e-11,0.11228033618239265,1.1380002963681584,0.5,1.379019008024948,0.37777777777777777,0.21999999978,0.41999999958,0.35999999964000007,0.0711553173981656,0.02019892880980185,0.11476664107954983,0.07651109405303325,0.11476664107954983,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.017827084911831874,0.04590665643181993,0.010099464404900924,0.05355776583712325,0.038255547026516616,0.09181331286363986,0.11048201980156239,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_038.csv,0.9551879980912489,0.0475343769607826,-0.006134026172957885,0.0,0.1038,0.0,1.992129354352591e-11,0.13045520039967076,0.7605369464415056,0.5,1.342509935570721,0.37777777777777777,0.21999999977999996,0.41999999958,0.35999999963999996,0.07115531739816558,0.02019892880980184,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.00881407802609535,0.0066105585195715124,0.0176281560521907,0.012624330506126151,0.01782708491183188,0.04590665643181995,0.01009946440490092,0.053557765837123274,0.03825554702651663,0.09181331286363989,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_039.csv,0.9688231394194899,0.0840086981167844,-0.00588026050741991,0.0,0.1039,0.0,2.2806139610242933e-11,0.1254841888535556,0.9667253384516877,1.0,1.2647687730604038,0.4,0.21999999977999998,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954986,0.07651109405303326,0.11476664107954986,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.01782708491183188,0.04590665643181995,0.010099464404900923,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_040.csv,1.019591465531602,0.07620254548485068,-0.004877247420965014,0.0,0.104,0.0,2.7076727076390546e-11,0.09860544029900549,0.5521165232308625,0.5,1.4078644507522233,0.4444444444444444,0.21999999977999998,0.41999999957999995,0.35999999963999996,0.07115531739816558,0.02019892880980185,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126153,0.017827084911831877,0.04590665643181994,0.010099464404900924,0.05355776583712326,0.038255547026516616,0.0918133128636399,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_041.csv,1.006170529720415,0.06376597573103611,-0.004843261614344729,0.0,0.1063,0.0,2.5902381768753922e-11,0.140561366581808,0.4947180851412549,1.0,1.2469402883782272,0.37777777777777777,0.21999999978,0.41999999958,0.35999999964,0.07115531739816564,0.020198928809801855,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571517,0.01762815605219071,0.01262433050612616,0.017827084911831888,0.045906656431819966,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363993,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_042.csv,0.9493530822921832,0.04847403253210681,-0.005361304143576717,0.0,0.1083,0.0,1.9957906140399864e-11,0.22475055427429644,1.2665819120553008,0.5,1.4761867182114963,0.4,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816558,0.020198928809801845,0.11476664107954986,0.07651109405303323,0.11476664107954986,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126151,0.017827084911831877,0.04590665643181994,0.010099464404900923,0.05355776583712326,0.038255547026516616,0.09181331286363988,0.11048201980156239,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_043.csv,0.9402123519817481,0.09638554804858987,-0.006253318813917108,0.0,0.1048,0.0,1.850091013256685e-11,0.12902365780525676,0.985432401574999,1.0,1.3698479781165713,0.35555555555555557,0.21999999977999996,0.41999999958,0.35999999964,0.07115531739816562,0.02019892880980185,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126154,0.017827084911831888,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_044.csv,0.9424010155075498,0.12308352177338935,-0.005911286622492018,0.0,0.106,0.0,2.085530830161949e-11,0.19689924291795918,0.9232965895775485,0.5,0.9277983247255628,0.3333333333333333,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816561,0.020198928809801855,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.039364957850920666,0.039364957850920666,0.01687069622182314,0.01687069622182314,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126158,0.017827084911831888,0.045906656431819966,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156246,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_045.csv,0.964049391744752,0.04621974636136889,-0.005687975024634029,0.0,0.1038,0.0,1.9568055122195526e-11,0.11621831022956808,1.211614705940177,0.5,1.2154984588395181,0.4222222222222222,0.21999999978,0.41999999958000006,0.35999999964,0.07115531739816564,0.020198928809801855,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095356,0.006610558519571516,0.017628156052190713,0.01262433050612616,0.017827084911831888,0.045906656431819966,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156246,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_046.csv,0.9695494880361523,0.10230941082027903,-0.005744134873564899,0.0,0.1041,0.0,2.080496326359724e-11,0.1460979198272922,0.923778426371255,1.0,1.3325528380604443,0.35555555555555557,0.21999999977999998,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_047.csv,0.933974653929471,0.04037937785255296,-0.006352810812114695,0.0,0.1039,0.0,1.8995036622074697e-11,0.125978294383867,1.2243033421415228,1.0,1.37218525875259,0.3333333333333333,0.21999999977999998,0.41999999958000006,0.35999999964000007,0.07115531739816564,0.020198928809801852,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.01687069622182314,0.01687069622182314,0.008814078026095356,0.006610558519571517,0.017628156052190713,0.012624330506126158,0.017827084911831888,0.045906656431819966,0.010099464404900926,0.05355776583712329,0.03825554702651664,0.09181331286363993,0.11048201980156246,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_048.csv,0.9554250771666855,0.05158963302803277,-0.006052915996632213,0.0,0.1038,0.0,1.962007223690897e-11,0.1128013820425062,0.7423302194708123,0.5,1.303729548211645,0.4444444444444444,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092066,0.03936495785092066,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571514,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_049.csv,0.9317547054898866,0.038913409424084944,-0.006270615965960402,0.0,0.1043,0.0,1.8587137319122324e-11,0.1358573265608748,1.1655395359413285,0.5,1.425837071535073,0.35555555555555557,0.21999999977999996,0.41999999958000006,0.35999999964,0.07115531739816561,0.02019892880980184,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126151,0.017827084911831884,0.04590665643181995,0.01009946440490092,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_050.csv,0.8125359469209276,0.16208552609010118,-0.007421879404445941,0.0,0.202,0.0,1.0716911228981872e-11,0.45053922996673335,0.7030492983745593,1.0,1.4676412669279595,0.37777777777777777,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126156,0.01782708491183188,0.04590665643181994,0.010099464404900926,0.05355776583712327,0.038255547026516616,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_051.csv,0.864353520667918,0.1363743711760936,-0.007112064832896836,0.0,0.151,0.0,1.3671302953581436e-11,0.28349950196073376,1.2959011166014158,0.5,1.4490021246040987,0.35555555555555557,0.21999999977999996,0.41999999957999995,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571514,0.017628156052190702,0.012624330506126153,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_052.csv,1.0222581029228774,0.06684691709557382,-0.004340009160933134,0.0,0.1352,0.0,2.934265609566218e-11,0.2051891899161712,1.0832868392613213,1.0,1.4076411273050273,0.37777777777777777,0.21999999978,0.41999999958,0.35999999964,0.07115531739816561,0.02019892880980186,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.01262433050612616,0.017827084911831884,0.04590665643181995,0.01009946440490093,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_099.csv,0.942118553871173,0.1686788598900625,-0.005415661653839665,0.0,0.1426,0.0,2.398598025841871e-11,0.3172424736223211,1.0827957830174597,0.5,1.314571081099185,0.4666666666666667,0.21999999977999998,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
